id,timestamp,sensor_value,timestamp_hour,rolling_mean_1h,zone,z_score
SNS-20260420-1005551,2026-04-20T06:00:00Z,163.11,6,171.07,zone1,0.87
SNS-20260420-2005551,2026-04-20T06:00:00Z,64.2,6,73.88,zone2,-1.97
SNS-20260420-3005551,2026-04-20T06:00:00Z,290.21,6,284.86,zone3,1.61
SNS-20260420-4005551,2026-04-20T06:00:00Z,745.66,6,742.68,zone4,-0.68
SNS-20260420-1005552,2026-04-20T07:00:00Z,162.07,7,168.73,zone1,0.8
SNS-20260420-2005552,2026-04-20T07:00:00Z,91.12,7,98.91,zone2,1.39
SNS-20260420-3005552,2026-04-20T07:00:00Z,241.9,7,239.65,zone3,-0.32
SNS-20260420-4005552,2026-04-20T07:00:00Z,824.88,7,818.83,zone4,0.31
SNS-20260420-1005553,2026-04-20T08:00:00Z,138.15,8,141.77,zone1,-0.79
SNS-20260420-2005553,2026-04-20T08:00:00Z,80.75,8,85.35,zone2,0.09
SNS-20260420-3005553,2026-04-20T08:00:00Z,236.97,8,238.52,zone3,-0.52
SNS-20260420-4005553,2026-04-20T08:00:00Z,811.99,8,810.97,zone4,0.15
SNS-20260420-1005554,2026-04-20T09:00:00Z,158.48,9,156.46,zone1,0.57
SNS-20260420-2005554,2026-04-20T09:00:00Z,96.84,9,92.68,zone2,2.11
SNS-20260420-3005554,2026-04-20T09:00:00Z,245.07,9,253.25,zone3,-0.2
SNS-20260420-4005554,2026-04-20T09:00:00Z,1343.91,9,1353.26,zone4,6.8
SNS-20260420-1005555,2026-04-20T10:00:00Z,135.43,10,140.19,zone1,-0.97
SNS-20260420-2005555,2026-04-20T10:00:00Z,82.63,10,81.12,zone2,0.33
SNS-20260420-3005555,2026-04-20T10:00:00Z,237.16,10,233.02,zone3,-0.51
SNS-20260420-4005555,2026-04-20T10:00:00Z,877.36,10,869.11,zone4,0.97
SNS-20260420-1005556,2026-04-20T11:00:00Z,151.77,11,153.77,zone1,0.12
SNS-20260420-2005556,2026-04-20T11:00:00Z,72.72,11,65.91,zone2,-0.91
SNS-20260420-3005556,2026-04-20T11:00:00Z,227.94,11,235.35,zone3,-0.88
SNS-20260420-4005556,2026-04-20T11:00:00Z,645.78,11,651.63,zone4,-1.93
SNS-20260420-1005557,2026-04-20T12:00:00Z,155.18,12,146.3,zone1,0.35
SNS-20260420-2005557,2026-04-20T12:00:00Z,82.05,12,83.92,zone2,0.26
SNS-20260420-3005557,2026-04-20T12:00:00Z,231.92,12,241.24,zone3,-0.72
SNS-20260420-4005557,2026-04-20T12:00:00Z,1919.92,12,1924.58,zone4,14.0
SNS-20260420-1005558,2026-04-20T13:00:00Z,158.0,13,157.28,zone1,0.53
SNS-20260420-2005558,2026-04-20T13:00:00Z,91.25,13,84.55,zone2,1.41
SNS-20260420-3005558,2026-04-20T13:00:00Z,204.52,13,204.11,zone3,-1.82
SNS-20260420-4005558,2026-04-20T13:00:00Z,887.51,13,879.34,zone4,1.09
SNS-20260420-1005559,2026-04-20T14:00:00Z,143.54,14,146.36,zone1,-0.43
SNS-20260420-2005559,2026-04-20T14:00:00Z,84.17,14,90.2,zone2,0.52
SNS-20260420-3005559,2026-04-20T14:00:00Z,240.39,14,234.29,zone3,-0.38
SNS-20260420-4005559,2026-04-20T14:00:00Z,767.59,14,768.63,zone4,-0.41
SNS-20260420-1005560,2026-04-20T15:00:00Z,120.33,15,120.1,zone1,-1.98
SNS-20260420-2005560,2026-04-20T15:00:00Z,79.97,15,70.28,zone2,-0.0
SNS-20260420-3005560,2026-04-20T15:00:00Z,291.51,15,301.25,zone3,1.66
SNS-20260420-4005560,2026-04-20T15:00:00Z,715.99,15,713.48,zone4,-1.05
SNS-20260420-1005561,2026-04-20T16:00:00Z,164.92,16,169.33,zone1,0.99
SNS-20260420-2005561,2026-04-20T16:00:00Z,76.48,16,86.09,zone2,-0.44
SNS-20260420-3005561,2026-04-20T16:00:00Z,248.17,16,246.04,zone3,-0.07
SNS-20260420-4005561,2026-04-20T16:00:00Z,903.85,16,894.01,zone4,1.3
SNS-20260420-1005562,2026-04-20T17:00:00Z,179.19,17,188.71,zone1,1.95
SNS-20260420-2005562,2026-04-20T17:00:00Z,89.99,17,92.81,zone2,1.25
SNS-20260420-3005562,2026-04-20T17:00:00Z,262.54,17,260.97,zone3,0.5
SNS-20260420-4005562,2026-04-20T17:00:00Z,837.55,17,837.93,zone4,0.47
SNS-20260420-1005563,2026-04-20T18:00:00Z,145.79,18,142.8,zone1,-0.28
SNS-20260420-2005563,2026-04-20T18:00:00Z,78.78,18,69.54,zone2,-0.15
SNS-20260420-3005563,2026-04-20T18:00:00Z,263.76,18,259.74,zone3,0.55
SNS-20260420-4005563,2026-04-20T18:00:00Z,1637.76,18,1645.97,zone4,10.47
SNS-20260420-1005564,2026-04-20T19:00:00Z,144.83,19,139.25,zone1,-0.34
SNS-20260420-2005564,2026-04-20T19:00:00Z,75.0,19,71.83,zone2,-0.62
SNS-20260420-3005564,2026-04-20T19:00:00Z,264.96,19,262.2,zone3,0.6
SNS-20260420-4005564,2026-04-20T19:00:00Z,913.94,19,909.22,zone4,1.42
SNS-20260420-1005565,2026-04-20T20:00:00Z,128.41,20,121.54,zone1,-1.44
SNS-20260420-2005565,2026-04-20T20:00:00Z,132.2,20,141.1,zone2,6.52
SNS-20260420-3005565,2026-04-20T20:00:00Z,261.53,20,268.53,zone3,0.46
SNS-20260420-4005565,2026-04-20T20:00:00Z,796.5,20,792.11,zone4,-0.04
SNS-20260420-1005566,2026-04-20T21:00:00Z,151.17,21,143.07,zone1,0.08
SNS-20260420-2005566,2026-04-20T21:00:00Z,82.27,21,75.01,zone2,0.28
SNS-20260420-3005566,2026-04-20T21:00:00Z,269.21,21,261.98,zone3,0.77
SNS-20260420-4005566,2026-04-20T21:00:00Z,648.35,21,640.9,zone4,-1.9
SNS-20260420-1005567,2026-04-20T22:00:00Z,160.25,22,160.98,zone1,0.68
SNS-20260420-2005567,2026-04-20T22:00:00Z,85.68,22,82.52,zone2,0.71
SNS-20260420-3005567,2026-04-20T22:00:00Z,262.61,22,264.43,zone3,0.5
SNS-20260420-4005567,2026-04-20T22:00:00Z,812.58,22,819.05,zone4,0.16
SNS-20260420-1005568,2026-04-20T23:00:00Z,163.53,23,166.87,zone1,0.9
SNS-20260420-2005568,2026-04-20T23:00:00Z,90.24,23,88.03,zone2,1.28
SNS-20260420-3005568,2026-04-20T23:00:00Z,251.78,23,259.55,zone3,0.07
SNS-20260420-4005568,2026-04-20T23:00:00Z,739.92,23,739.4,zone4,-0.75
SNS-20260421-1005569,2026-04-21T00:00:00Z,157.82,0,154.69,zone1,0.52
SNS-20260421-2005569,2026-04-21T00:00:00Z,157.97,0,153.85,zone2,9.75
SNS-20260421-3005569,2026-04-21T00:00:00Z,269.17,0,266.26,zone3,0.77
SNS-20260421-4005569,2026-04-21T00:00:00Z,896.12,0,891.04,zone4,1.2
SNS-20260421-1005570,2026-04-21T01:00:00Z,117.15,1,119.13,zone1,-2.19
SNS-20260421-2005570,2026-04-21T01:00:00Z,85.28,1,90.74,zone2,0.66
SNS-20260421-3005570,2026-04-21T01:00:00Z,260.11,1,256.91,zone3,0.4
SNS-20260421-4005570,2026-04-21T01:00:00Z,864.23,1,872.45,zone4,0.8
SNS-20260421-1005571,2026-04-21T02:00:00Z,124.42,2,132.73,zone1,-1.71
SNS-20260421-2005571,2026-04-21T02:00:00Z,57.68,2,63.63,zone2,-2.79
SNS-20260421-3005571,2026-04-21T02:00:00Z,248.24,2,255.18,zone3,-0.07
SNS-20260421-4005571,2026-04-21T02:00:00Z,957.2,2,947.95,zone4,1.97
SNS-20260421-1005572,2026-04-21T03:00:00Z,166.15,3,157.77,zone1,1.08
SNS-20260421-2005572,2026-04-21T03:00:00Z,75.63,3,75.79,zone2,-0.55
SNS-20260421-3005572,2026-04-21T03:00:00Z,272.54,3,268.24,zone3,0.9
SNS-20260421-4005572,2026-04-21T03:00:00Z,819.32,3,826.65,zone4,0.24
SNS-20260421-1005573,2026-04-21T04:00:00Z,151.94,4,146.5,zone1,0.13
SNS-20260421-2005573,2026-04-21T04:00:00Z,65.92,4,61.59,zone2,-1.76
SNS-20260421-3005573,2026-04-21T04:00:00Z,239.12,4,241.76,zone3,-0.44
SNS-20260421-4005573,2026-04-21T04:00:00Z,725.51,4,718.99,zone4,-0.93
SNS-20260421-1005574,2026-04-21T05:00:00Z,136.66,5,145.38,zone1,-0.89
SNS-20260421-2005574,2026-04-21T05:00:00Z,92.26,5,100.09,zone2,1.53
SNS-20260421-3005574,2026-04-21T05:00:00Z,275.67,5,278.32,zone3,1.03
SNS-20260421-4005574,2026-04-21T05:00:00Z,1645.66,5,1645.63,zone4,10.57
SNS-20260421-1005575,2026-04-21T06:00:00Z,126.43,6,117.43,zone1,-1.57
SNS-20260421-2005575,2026-04-21T06:00:00Z,71.0,6,68.22,zone2,-1.12
SNS-20260421-3005575,2026-04-21T06:00:00Z,240.59,6,234.85,zone3,-0.38
SNS-20260421-4005575,2026-04-21T06:00:00Z,899.11,6,899.82,zone4,1.24
SNS-20260421-1005576,2026-04-21T07:00:00Z,118.82,7,109.22,zone1,-2.08
SNS-20260421-2005576,2026-04-21T07:00:00Z,76.85,7,72.62,zone2,-0.39
SNS-20260421-3005576,2026-04-21T07:00:00Z,229.08,7,236.16,zone3,-0.84
SNS-20260421-4005576,2026-04-21T07:00:00Z,871.83,7,878.6,zone4,0.9
SNS-20260421-1005577,2026-04-21T08:00:00Z,138.78,8,144.7,zone1,-0.75
SNS-20260421-2005577,2026-04-21T08:00:00Z,83.55,8,83.77,zone2,0.44
SNS-20260421-3005577,2026-04-21T08:00:00Z,270.98,8,270.73,zone3,0.84
SNS-20260421-4005577,2026-04-21T08:00:00Z,729.87,8,726.94,zone4,-0.88
SNS-20260421-1005578,2026-04-21T09:00:00Z,169.63,9,175.23,zone1,1.31
SNS-20260421-2005578,2026-04-21T09:00:00Z,81.92,9,80.83,zone2,0.24
SNS-20260421-3005578,2026-04-21T09:00:00Z,274.96,9,272.09,zone3,1.0
SNS-20260421-4005578,2026-04-21T09:00:00Z,807.02,9,807.3,zone4,0.09
SNS-20260421-1005579,2026-04-21T10:00:00Z,142.95,10,144.51,zone1,-0.47
SNS-20260421-2005579,2026-04-21T10:00:00Z,89.74,10,85.98,zone2,1.22
SNS-20260421-3005579,2026-04-21T10:00:00Z,233.0,10,228.03,zone3,-0.68
SNS-20260421-4005579,2026-04-21T10:00:00Z,782.93,10,791.82,zone4,-0.21
SNS-20260421-1005580,2026-04-21T11:00:00Z,162.55,11,167.7,zone1,0.84
SNS-20260421-2005580,2026-04-21T11:00:00Z,78.71,11,83.76,zone2,-0.16
SNS-20260421-3005580,2026-04-21T11:00:00Z,280.8,11,278.34,zone3,1.23
SNS-20260421-4005580,2026-04-21T11:00:00Z,663.16,11,671.55,zone4,-1.71
SNS-20260421-1005581,2026-04-21T12:00:00Z,139.53,12,147.46,zone1,-0.7
SNS-20260421-2005581,2026-04-21T12:00:00Z,80.0,12,86.57,zone2,0.0
SNS-20260421-3005581,2026-04-21T12:00:00Z,259.9,12,255.22,zone3,0.4
SNS-20260421-4005581,2026-04-21T12:00:00Z,1841.41,12,1850.69,zone4,13.02
SNS-20260421-1005582,2026-04-21T13:00:00Z,149.37,13,144.16,zone1,-0.04
SNS-20260421-2005582,2026-04-21T13:00:00Z,85.76,13,95.23,zone2,0.72
SNS-20260421-3005582,2026-04-21T13:00:00Z,276.99,13,271.84,zone3,1.08
SNS-20260421-4005582,2026-04-21T13:00:00Z,827.32,13,835.54,zone4,0.34
SNS-20260421-1005583,2026-04-21T14:00:00Z,247.52,14,238.01,zone1,6.5
SNS-20260421-2005583,2026-04-21T14:00:00Z,96.29,14,93.2,zone2,2.04
SNS-20260421-3005583,2026-04-21T14:00:00Z,246.67,14,246.1,zone3,-0.13
SNS-20260421-4005583,2026-04-21T14:00:00Z,673.94,14,681.7,zone4,-1.58
SNS-20260421-1005584,2026-04-21T15:00:00Z,161.43,15,152.1,zone1,0.76
SNS-20260421-2005584,2026-04-21T15:00:00Z,75.19,15,69.64,zone2,-0.6
SNS-20260421-3005584,2026-04-21T15:00:00Z,241.82,15,237.76,zone3,-0.33
SNS-20260421-4005584,2026-04-21T15:00:00Z,858.18,15,855.92,zone4,0.73
SNS-20260421-1005585,2026-04-21T16:00:00Z,141.51,16,137.09,zone1,-0.57
SNS-20260421-2005585,2026-04-21T16:00:00Z,76.23,16,85.17,zone2,-0.47
SNS-20260421-3005585,2026-04-21T16:00:00Z,161.16,16,153.06,zone3,-3.55
SNS-20260421-4005585,2026-04-21T16:00:00Z,713.51,16,722.64,zone4,-1.08
SNS-20260421-1005586,2026-04-21T17:00:00Z,147.7,17,140.28,zone1,-0.15
SNS-20260421-2005586,2026-04-21T17:00:00Z,90.78,17,97.24,zone2,1.35
SNS-20260421-3005586,2026-04-21T17:00:00Z,246.45,17,241.12,zone3,-0.14
SNS-20260421-4005586,2026-04-21T17:00:00Z,966.95,17,958.26,zone4,2.09
SNS-20260421-1005587,2026-04-21T18:00:00Z,164.84,18,168.01,zone1,0.99
SNS-20260421-2005587,2026-04-21T18:00:00Z,69.29,18,60.13,zone2,-1.34
SNS-20260421-3005587,2026-04-21T18:00:00Z,277.35,18,283.27,zone3,1.09
SNS-20260421-4005587,2026-04-21T18:00:00Z,837.02,18,834.77,zone4,0.46
SNS-20260421-1005588,2026-04-21T19:00:00Z,143.03,19,133.87,zone1,-0.46
SNS-20260421-2005588,2026-04-21T19:00:00Z,70.61,19,80.4,zone2,-1.17
SNS-20260421-3005588,2026-04-21T19:00:00Z,223.19,19,225.96,zone3,-1.07
SNS-20260421-4005588,2026-04-21T19:00:00Z,659.39,19,650.87,zone4,-1.76
SNS-20260421-1005589,2026-04-21T20:00:00Z,142.39,20,134.38,zone1,-0.51
SNS-20260421-2005589,2026-04-21T20:00:00Z,66.35,20,65.18,zone2,-1.71
SNS-20260421-3005589,2026-04-21T20:00:00Z,292.81,20,296.22,zone3,1.71
SNS-20260421-4005589,2026-04-21T20:00:00Z,843.48,20,848.97,zone4,0.54
SNS-20260421-1005590,2026-04-21T21:00:00Z,153.8,21,153.65,zone1,0.25
SNS-20260421-2005590,2026-04-21T21:00:00Z,86.12,21,92.4,zone2,0.77
SNS-20260421-3005590,2026-04-21T21:00:00Z,220.12,21,226.78,zone3,-1.2
SNS-20260421-4005590,2026-04-21T21:00:00Z,890.31,21,880.43,zone4,1.13
SNS-20260421-1005591,2026-04-21T22:00:00Z,155.39,22,161.47,zone1,0.36
SNS-20260421-2005591,2026-04-21T22:00:00Z,80.06,22,71.92,zone2,0.01
SNS-20260421-3005591,2026-04-21T22:00:00Z,230.07,22,221.97,zone3,-0.8
SNS-20260421-4005591,2026-04-21T22:00:00Z,848.73,22,841.27,zone4,0.61
SNS-20260421-1005592,2026-04-21T23:00:00Z,135.35,23,134.28,zone1,-0.98
SNS-20260421-2005592,2026-04-21T23:00:00Z,66.99,23,73.61,zone2,-1.63
SNS-20260421-3005592,2026-04-21T23:00:00Z,228.37,23,228.93,zone3,-0.87
SNS-20260421-4005592,2026-04-21T23:00:00Z,903.02,23,908.4,zone4,1.29
SNS-20260422-1005593,2026-04-22T00:00:00Z,163.39,0,168.1,zone1,0.89
SNS-20260422-2005593,2026-04-22T00:00:00Z,86.54,0,80.68,zone2,0.82
SNS-20260422-3005593,2026-04-22T00:00:00Z,291.55,0,282.75,zone3,1.66
SNS-20260422-4005593,2026-04-22T00:00:00Z,849.85,0,855.48,zone4,0.62
SNS-20260422-1005594,2026-04-22T01:00:00Z,287.78,1,293.46,zone1,9.19
SNS-20260422-2005594,2026-04-22T01:00:00Z,74.86,1,81.09,zone2,-0.64
SNS-20260422-3005594,2026-04-22T01:00:00Z,259.14,1,251.27,zone3,0.37
SNS-20260422-4005594,2026-04-22T01:00:00Z,816.13,1,821.81,zone4,0.2
SNS-20260422-1005595,2026-04-22T02:00:00Z,147.55,2,142.87,zone1,-0.16
SNS-20260422-2005595,2026-04-22T02:00:00Z,79.43,2,86.43,zone2,-0.07
SNS-20260422-3005595,2026-04-22T02:00:00Z,256.46,2,255.87,zone3,0.26
SNS-20260422-4005595,2026-04-22T02:00:00Z,1856.22,2,1855.76,zone4,13.2
SNS-20260422-1005596,2026-04-22T03:00:00Z,149.26,3,155.45,zone1,-0.05
SNS-20260422-2005596,2026-04-22T03:00:00Z,88.23,3,92.56,zone2,1.03
SNS-20260422-3005596,2026-04-22T03:00:00Z,231.96,3,236.12,zone3,-0.72
SNS-20260422-4005596,2026-04-22T03:00:00Z,834.16,3,835.36,zone4,0.43
SNS-20260422-1005597,2026-04-22T04:00:00Z,146.05,4,153.88,zone1,-0.26
SNS-20260422-2005597,2026-04-22T04:00:00Z,79.95,4,71.91,zone2,-0.01
SNS-20260422-3005597,2026-04-22T04:00:00Z,231.68,4,234.78,zone3,-0.73
SNS-20260422-4005597,2026-04-22T04:00:00Z,888.76,4,884.66,zone4,1.11
SNS-20260422-1005598,2026-04-22T05:00:00Z,157.24,5,162.11,zone1,0.48
SNS-20260422-2005598,2026-04-22T05:00:00Z,140.85,5,141.69,zone2,7.61
SNS-20260422-3005598,2026-04-22T05:00:00Z,281.13,5,279.48,zone3,1.25
SNS-20260422-4005598,2026-04-22T05:00:00Z,679.93,5,681.05,zone4,-1.5
SNS-20260422-1005599,2026-04-22T06:00:00Z,150.46,6,148.64,zone1,0.03
SNS-20260422-2005599,2026-04-22T06:00:00Z,59.85,6,66.2,zone2,-2.52
SNS-20260422-3005599,2026-04-22T06:00:00Z,259.24,6,255.12,zone3,0.37
SNS-20260422-4005599,2026-04-22T06:00:00Z,894.66,6,897.23,zone4,1.18
SNS-20260422-1005600,2026-04-22T07:00:00Z,137.43,7,129.95,zone1,-0.84
SNS-20260422-2005600,2026-04-22T07:00:00Z,78.45,7,69.04,zone2,-0.19
SNS-20260422-3005600,2026-04-22T07:00:00Z,233.44,7,233.91,zone3,-0.66
SNS-20260422-4005600,2026-04-22T07:00:00Z,834.95,7,842.73,zone4,0.44
SNS-20260422-1005601,2026-04-22T08:00:00Z,133.27,8,130.23,zone1,-1.12
SNS-20260422-2005601,2026-04-22T08:00:00Z,83.22,8,91.62,zone2,0.4
SNS-20260422-3005601,2026-04-22T08:00:00Z,225.39,8,229.48,zone3,-0.98
SNS-20260422-4005601,2026-04-22T08:00:00Z,835.8,8,838.9,zone4,0.45
SNS-20260422-1005602,2026-04-22T09:00:00Z,167.32,9,174.62,zone1,1.15
SNS-20260422-2005602,2026-04-22T09:00:00Z,76.55,9,75.29,zone2,-0.43
SNS-20260422-3005602,2026-04-22T09:00:00Z,208.57,9,215.82,zone3,-1.66
SNS-20260422-4005602,2026-04-22T09:00:00Z,855.66,9,853.43,zone4,0.7
SNS-20260422-1005603,2026-04-22T10:00:00Z,175.91,10,168.36,zone1,1.73
SNS-20260422-2005603,2026-04-22T10:00:00Z,61.84,10,58.07,zone2,-2.27
SNS-20260422-3005603,2026-04-22T10:00:00Z,277.84,10,287.13,zone3,1.11
SNS-20260422-4005603,2026-04-22T10:00:00Z,878.29,10,881.86,zone4,0.98
SNS-20260422-1005604,2026-04-22T11:00:00Z,171.49,11,168.59,zone1,1.43
SNS-20260422-2005604,2026-04-22T11:00:00Z,84.0,11,88.85,zone2,0.5
SNS-20260422-3005604,2026-04-22T11:00:00Z,263.89,11,269.37,zone3,0.56
SNS-20260422-4005604,2026-04-22T11:00:00Z,831.59,11,835.02,zone4,0.39
SNS-20260422-1005605,2026-04-22T12:00:00Z,145.1,12,142.9,zone1,-0.33
SNS-20260422-2005605,2026-04-22T12:00:00Z,81.95,12,72.17,zone2,0.24
SNS-20260422-3005605,2026-04-22T12:00:00Z,235.71,12,237.15,zone3,-0.57
SNS-20260422-4005605,2026-04-22T12:00:00Z,819.43,12,823.11,zone4,0.24
SNS-20260422-1005606,2026-04-22T13:00:00Z,128.47,13,130.21,zone1,-1.44
SNS-20260422-2005606,2026-04-22T13:00:00Z,62.03,13,65.32,zone2,-2.25
SNS-20260422-3005606,2026-04-22T13:00:00Z,254.76,13,254.66,zone3,0.19
SNS-20260422-4005606,2026-04-22T13:00:00Z,847.54,13,838.5,zone4,0.59
SNS-20260422-1005607,2026-04-22T14:00:00Z,145.13,14,137.15,zone1,-0.32
SNS-20260422-2005607,2026-04-22T14:00:00Z,94.45,14,102.12,zone2,1.81
SNS-20260422-3005607,2026-04-22T14:00:00Z,253.45,14,263.36,zone3,0.14
SNS-20260422-4005607,2026-04-22T14:00:00Z,688.86,14,686.11,zone4,-1.39
SNS-20260422-1005608,2026-04-22T15:00:00Z,145.74,15,141.45,zone1,-0.28
SNS-20260422-2005608,2026-04-22T15:00:00Z,84.35,15,78.51,zone2,0.54
SNS-20260422-3005608,2026-04-22T15:00:00Z,242.42,15,237.1,zone3,-0.3
SNS-20260422-4005608,2026-04-22T15:00:00Z,626.74,15,621.82,zone4,-2.17
SNS-20260422-1005609,2026-04-22T16:00:00Z,164.42,16,164.24,zone1,0.96
SNS-20260422-2005609,2026-04-22T16:00:00Z,78.65,16,76.93,zone2,-0.17
SNS-20260422-3005609,2026-04-22T16:00:00Z,240.31,16,233.93,zone3,-0.39
SNS-20260422-4005609,2026-04-22T16:00:00Z,782.73,16,789.34,zone4,-0.22
SNS-20260422-1005610,2026-04-22T17:00:00Z,162.89,17,166.94,zone1,0.86
SNS-20260422-2005610,2026-04-22T17:00:00Z,85.84,17,76.01,zone2,0.73
SNS-20260422-3005610,2026-04-22T17:00:00Z,202.6,17,201.27,zone3,-1.9
SNS-20260422-4005610,2026-04-22T17:00:00Z,766.42,17,776.02,zone4,-0.42
SNS-20260422-1005611,2026-04-22T18:00:00Z,146.05,18,138.95,zone1,-0.26
SNS-20260422-2005611,2026-04-22T18:00:00Z,84.64,18,92.54,zone2,0.58
SNS-20260422-3005611,2026-04-22T18:00:00Z,252.81,18,262.39,zone3,0.11
SNS-20260422-4005611,2026-04-22T18:00:00Z,1380.9,18,1381.77,zone4,7.26
SNS-20260422-1005612,2026-04-22T19:00:00Z,139.82,19,141.75,zone1,-0.68
SNS-20260422-2005612,2026-04-22T19:00:00Z,77.91,19,85.11,zone2,-0.26
SNS-20260422-3005612,2026-04-22T19:00:00Z,243.11,19,245.44,zone3,-0.28
SNS-20260422-4005612,2026-04-22T19:00:00Z,699.0,19,695.34,zone4,-1.26
SNS-20260422-1005613,2026-04-22T20:00:00Z,149.28,20,141.9,zone1,-0.05
SNS-20260422-2005613,2026-04-22T20:00:00Z,80.19,20,76.12,zone2,0.02
SNS-20260422-3005613,2026-04-22T20:00:00Z,218.49,20,216.57,zone3,-1.26
SNS-20260422-4005613,2026-04-22T20:00:00Z,757.06,20,748.38,zone4,-0.54
SNS-20260422-1005614,2026-04-22T21:00:00Z,136.86,21,132.1,zone1,-0.88
SNS-20260422-2005614,2026-04-22T21:00:00Z,191.77,21,198.33,zone2,13.97
SNS-20260422-3005614,2026-04-22T21:00:00Z,186.16,21,183.97,zone3,-2.55
SNS-20260422-4005614,2026-04-22T21:00:00Z,808.53,21,816.88,zone4,0.11
SNS-20260422-1005615,2026-04-22T22:00:00Z,137.75,22,143.74,zone1,-0.82
SNS-20260422-2005615,2026-04-22T22:00:00Z,68.29,22,72.01,zone2,-1.46
SNS-20260422-3005615,2026-04-22T22:00:00Z,219.27,22,227.82,zone3,-1.23
SNS-20260422-4005615,2026-04-22T22:00:00Z,802.9,22,799.85,zone4,0.04
SNS-20260422-1005616,2026-04-22T23:00:00Z,156.85,23,161.38,zone1,0.46
SNS-20260422-2005616,2026-04-22T23:00:00Z,71.49,23,68.27,zone2,-1.06
SNS-20260422-3005616,2026-04-22T23:00:00Z,214.23,23,215.06,zone3,-1.43
SNS-20260422-4005616,2026-04-22T23:00:00Z,766.59,23,772.41,zone4,-0.42
SNS-20260423-1005617,2026-04-23T00:00:00Z,120.5,0,115.75,zone1,-1.97
SNS-20260423-2005617,2026-04-23T00:00:00Z,70.28,0,69.51,zone2,-1.21
SNS-20260423-3005617,2026-04-23T00:00:00Z,218.27,0,211.29,zone3,-1.27
SNS-20260423-4005617,2026-04-23T00:00:00Z,625.26,0,627.16,zone4,-2.18
SNS-20260423-1005618,2026-04-23T01:00:00Z,138.22,1,145.06,zone1,-0.79
SNS-20260423-2005618,2026-04-23T01:00:00Z,77.48,1,79.77,zone2,-0.31
SNS-20260423-3005618,2026-04-23T01:00:00Z,238.28,1,246.06,zone3,-0.47
SNS-20260423-4005618,2026-04-23T01:00:00Z,824.78,1,831.92,zone4,0.31
SNS-20260423-1005619,2026-04-23T02:00:00Z,152.96,2,152.03,zone1,0.2
SNS-20260423-2005619,2026-04-23T02:00:00Z,82.56,2,82.32,zone2,0.32
SNS-20260423-3005619,2026-04-23T02:00:00Z,301.08,2,310.13,zone3,2.04
SNS-20260423-4005619,2026-04-23T02:00:00Z,783.52,2,779.01,zone4,-0.21
SNS-20260423-1005620,2026-04-23T03:00:00Z,150.94,3,142.61,zone1,0.06
SNS-20260423-2005620,2026-04-23T03:00:00Z,110.51,3,119.4,zone2,3.81
SNS-20260423-3005620,2026-04-23T03:00:00Z,232.54,3,241.42,zone3,-0.7
SNS-20260423-4005620,2026-04-23T03:00:00Z,774.05,3,769.49,zone4,-0.32
SNS-20260423-1005621,2026-04-23T04:00:00Z,133.03,4,137.2,zone1,-1.13
SNS-20260423-2005621,2026-04-23T04:00:00Z,77.37,4,70.34,zone2,-0.33
SNS-20260423-3005621,2026-04-23T04:00:00Z,260.94,4,269.78,zone3,0.44
SNS-20260423-4005621,2026-04-23T04:00:00Z,840.73,4,844.44,zone4,0.51
SNS-20260423-1005622,2026-04-23T05:00:00Z,302.36,5,311.37,zone1,10.16
SNS-20260423-2005622,2026-04-23T05:00:00Z,75.07,5,67.4,zone2,-0.62
SNS-20260423-3005622,2026-04-23T05:00:00Z,616.89,5,610.05,zone3,14.68
SNS-20260423-4005622,2026-04-23T05:00:00Z,660.97,5,657.41,zone4,-1.74
SNS-20260423-1005623,2026-04-23T06:00:00Z,155.13,6,152.43,zone1,0.34
SNS-20260423-2005623,2026-04-23T06:00:00Z,90.79,6,99.1,zone2,1.35
SNS-20260423-3005623,2026-04-23T06:00:00Z,246.46,6,247.08,zone3,-0.14
SNS-20260423-4005623,2026-04-23T06:00:00Z,835.53,6,838.72,zone4,0.44
SNS-20260423-1005624,2026-04-23T07:00:00Z,127.24,7,132.82,zone1,-1.52
SNS-20260423-2005624,2026-04-23T07:00:00Z,84.39,7,87.86,zone2,0.55
SNS-20260423-3005624,2026-04-23T07:00:00Z,272.17,7,279.65,zone3,0.89
SNS-20260423-4005624,2026-04-23T07:00:00Z,723.1,7,730.64,zone4,-0.96
SNS-20260423-1005625,2026-04-23T08:00:00Z,145.68,8,146.6,zone1,-0.29
SNS-20260423-2005625,2026-04-23T08:00:00Z,78.65,8,85.11,zone2,-0.17
SNS-20260423-3005625,2026-04-23T08:00:00Z,220.75,8,228.31,zone3,-1.17
SNS-20260423-4005625,2026-04-23T08:00:00Z,696.49,8,701.89,zone4,-1.29
SNS-20260423-1005626,2026-04-23T09:00:00Z,167.51,9,166.22,zone1,1.17
SNS-20260423-2005626,2026-04-23T09:00:00Z,89.59,9,95.62,zone2,1.2
SNS-20260423-3005626,2026-04-23T09:00:00Z,261.27,9,268.26,zone3,0.45
SNS-20260423-4005626,2026-04-23T09:00:00Z,851.59,9,849.15,zone4,0.64
SNS-20260423-1005627,2026-04-23T10:00:00Z,134.0,10,128.03,zone1,-1.07
SNS-20260423-2005627,2026-04-23T10:00:00Z,90.96,10,96.33,zone2,1.37
