id,timestamp,hour,day_of_week,temperature,prev_demand,zone,power_demand
PWR-20260430-4005808,2026-04-30T23:00:00Z,23,3,27.5,1271.85,zone4,1317.17
PWR-20260501-1005809,2026-05-01T00:00:00Z,0,4,20.3,240.83,zone1,226.69
PWR-20260501-2005809,2026-05-01T00:00:00Z,0,4,20.3,78.06,zone2,57.86
PWR-20260501-3005809,2026-05-01T00:00:00Z,0,4,20.3,114.55,zone3,108.55
PWR-20260501-4005809,2026-05-01T00:00:00Z,0,4,20.3,1204.34,zone4,1269.72
PWR-20260501-1005810,2026-05-01T01:00:00Z,1,4,22.9,152.87,zone1,159.73
PWR-20260501-2005810,2026-05-01T01:00:00Z,1,4,22.9,103.5,zone2,63.67
PWR-20260501-3005810,2026-05-01T01:00:00Z,1,4,22.9,96.57,zone3,100.27
PWR-20260501-4005810,2026-05-01T01:00:00Z,1,4,22.9,1358.67,zone4,1442.49
PWR-20260501-1005811,2026-05-01T02:00:00Z,2,4,23.1,132.88,zone1,158.18
PWR-20260501-2005811,2026-05-01T02:00:00Z,2,4,23.1,47.42,zone2,96.55
PWR-20260501-3005811,2026-05-01T02:00:00Z,2,4,23.1,86.05,zone3,97.32
PWR-20260501-4005811,2026-05-01T02:00:00Z,2,4,23.1,1448.44,zone4,1521.5
PWR-20260501-1005812,2026-05-01T03:00:00Z,3,4,27.5,197.61,zone1,177.35
PWR-20260501-2005812,2026-05-01T03:00:00Z,3,4,27.5,74.81,zone2,78.51
PWR-20260501-3005812,2026-05-01T03:00:00Z,3,4,27.5,115.36,zone3,122.1
PWR-20260501-4005812,2026-05-01T03:00:00Z,3,4,27.5,1151.48,zone4,1212.07
PWR-20260501-1005813,2026-05-01T04:00:00Z,4,4,24.0,142.53,zone1,176.2
PWR-20260501-2005813,2026-05-01T04:00:00Z,4,4,24.0,44.01,zone2,77.68
PWR-20260501-3005813,2026-05-01T04:00:00Z,4,4,24.0,109.42,zone3,168.96
PWR-20260501-4005813,2026-05-01T04:00:00Z,4,4,24.0,1474.77,zone4,1495.94
PWR-20260501-1005814,2026-05-01T05:00:00Z,5,4,27.4,288.3,zone1,320.99
PWR-20260501-2005814,2026-05-01T05:00:00Z,5,4,27.4,72.78,zone2,55.86
PWR-20260501-3005814,2026-05-01T05:00:00Z,5,4,27.4,99.13,zone3,120.62
PWR-20260501-4005814,2026-05-01T05:00:00Z,5,4,27.4,1383.64,zone4,1407.3
PWR-20260501-1005815,2026-05-01T06:00:00Z,6,4,27.4,258.05,zone1,317.34
PWR-20260501-2005815,2026-05-01T06:00:00Z,6,4,27.4,53.85,zone2,69.41
PWR-20260501-3005815,2026-05-01T06:00:00Z,6,4,27.4,104.35,zone3,84.94
PWR-20260501-4005815,2026-05-01T06:00:00Z,6,4,27.4,1232.44,zone4,1304.9
PWR-20260501-1005816,2026-05-01T07:00:00Z,7,4,24.5,277.4,zone1,291.52
PWR-20260501-2005816,2026-05-01T07:00:00Z,7,4,24.5,76.24,zone2,66.66
PWR-20260501-3005816,2026-05-01T07:00:00Z,7,4,24.5,94.55,zone3,113.09
PWR-20260501-4005816,2026-05-01T07:00:00Z,7,4,24.5,1505.04,zone4,1618.36
PWR-20260501-1005817,2026-05-01T08:00:00Z,8,4,26.4,355.92,zone1,321.45
PWR-20260501-2005817,2026-05-01T08:00:00Z,8,4,26.4,96.24,zone2,87.25
PWR-20260501-3005817,2026-05-01T08:00:00Z,8,4,26.4,443.72,zone3,429.73
PWR-20260501-4005817,2026-05-01T08:00:00Z,8,4,26.4,1320.96,zone4,1372.56
PWR-20260501-1005818,2026-05-01T09:00:00Z,9,4,35.9,248.84,zone1,266.18
PWR-20260501-2005818,2026-05-01T09:00:00Z,9,4,35.9,89.1,zone2,26.7
PWR-20260501-3005818,2026-05-01T09:00:00Z,9,4,35.9,473.41,zone3,504.75
PWR-20260501-4005818,2026-05-01T09:00:00Z,9,4,35.9,1247.98,zone4,1299.9
PWR-20260501-1005819,2026-05-01T10:00:00Z,10,4,31.8,283.06,zone1,303.39
PWR-20260501-2005819,2026-05-01T10:00:00Z,10,4,31.8,46.6,zone2,49.5
PWR-20260501-3005819,2026-05-01T10:00:00Z,10,4,31.8,336.2,zone3,343.47
PWR-20260501-4005819,2026-05-01T10:00:00Z,10,4,31.8,1343.5,zone4,1401.8
PWR-20260501-1005820,2026-05-01T11:00:00Z,11,4,32.5,218.51,zone1,238.73
PWR-20260501-2005820,2026-05-01T11:00:00Z,11,4,32.5,58.61,zone2,59.06
PWR-20260501-3005820,2026-05-01T11:00:00Z,11,4,32.5,425.22,zone3,442.15
PWR-20260501-4005820,2026-05-01T11:00:00Z,11,4,32.5,1541.06,zone4,1576.2
PWR-20260501-1005821,2026-05-01T12:00:00Z,12,4,31.0,189.49,zone1,273.58
PWR-20260501-2005821,2026-05-01T12:00:00Z,12,4,31.0,110.21,zone2,64.57
PWR-20260501-3005821,2026-05-01T12:00:00Z,12,4,31.0,325.01,zone3,358.76
PWR-20260501-4005821,2026-05-01T12:00:00Z,12,4,31.0,1365.19,zone4,1457.67
PWR-20260501-1005822,2026-05-01T13:00:00Z,13,4,27.6,186.35,zone1,196.28
PWR-20260501-2005822,2026-05-01T13:00:00Z,13,4,27.6,52.98,zone2,43.79
PWR-20260501-3005822,2026-05-01T13:00:00Z,13,4,27.6,346.29,zone3,391.15
PWR-20260501-4005822,2026-05-01T13:00:00Z,13,4,27.6,1489.07,zone4,1555.4
PWR-20260501-1005823,2026-05-01T14:00:00Z,14,4,29.2,156.77,zone1,130.45
PWR-20260501-2005823,2026-05-01T14:00:00Z,14,4,29.2,50.79,zone2,56.4
PWR-20260501-3005823,2026-05-01T14:00:00Z,14,4,29.2,314.41,zone3,327.66
PWR-20260501-4005823,2026-05-01T14:00:00Z,14,4,29.2,1330.54,zone4,1366.16
PWR-20260501-1005824,2026-05-01T15:00:00Z,15,4,31.7,242.45,zone1,261.07
PWR-20260501-2005824,2026-05-01T15:00:00Z,15,4,31.7,70.27,zone2,59.24
PWR-20260501-3005824,2026-05-01T15:00:00Z,15,4,31.7,361.55,zone3,365.77
PWR-20260501-4005824,2026-05-01T15:00:00Z,15,4,31.7,1360.31,zone4,1394.96
PWR-20260501-1005825,2026-05-01T16:00:00Z,16,4,31.8,193.68,zone1,253.77
PWR-20260501-2005825,2026-05-01T16:00:00Z,16,4,31.8,34.05,zone2,92.01
PWR-20260501-3005825,2026-05-01T16:00:00Z,16,4,31.8,456.26,zone3,482.84
PWR-20260501-4005825,2026-05-01T16:00:00Z,16,4,31.8,1199.43,zone4,1248.22
PWR-20260501-1005826,2026-05-01T17:00:00Z,17,4,28.7,227.8,zone1,241.22
PWR-20260501-2005826,2026-05-01T17:00:00Z,17,4,28.7,87.84,zone2,80.5
PWR-20260501-3005826,2026-05-01T17:00:00Z,17,4,28.7,348.76,zone3,392.69
PWR-20260501-4005826,2026-05-01T17:00:00Z,17,4,28.7,1574.87,zone4,1631.35
PWR-20260501-1005827,2026-05-01T18:00:00Z,18,4,26.2,330.68,zone1,349.21
PWR-20260501-2005827,2026-05-01T18:00:00Z,18,4,26.2,107.13,zone2,128.33
PWR-20260501-3005827,2026-05-01T18:00:00Z,18,4,26.2,427.52,zone3,450.5
PWR-20260501-4005827,2026-05-01T18:00:00Z,18,4,26.2,1281.81,zone4,1350.55
PWR-20260501-1005828,2026-05-01T19:00:00Z,19,4,21.7,300.54,zone1,270.03
PWR-20260501-2005828,2026-05-01T19:00:00Z,19,4,21.7,127.86,zone2,129.69
PWR-20260501-3005828,2026-05-01T19:00:00Z,19,4,21.7,114.55,zone3,107.87
PWR-20260501-4005828,2026-05-01T19:00:00Z,19,4,21.7,1373.94,zone4,1483.38
PWR-20260501-1005829,2026-05-01T20:00:00Z,20,4,25.8,310.64,zone1,333.45
PWR-20260501-2005829,2026-05-01T20:00:00Z,20,4,25.8,127.88,zone2,142.68
PWR-20260501-3005829,2026-05-01T20:00:00Z,20,4,25.8,121.75,zone3,111.4
PWR-20260501-4005829,2026-05-01T20:00:00Z,20,4,25.8,1418.32,zone4,1465.9
PWR-20260501-1005830,2026-05-01T21:00:00Z,21,4,27.6,303.37,zone1,343.17
PWR-20260501-2005830,2026-05-01T21:00:00Z,21,4,27.6,100.76,zone2,71.07
PWR-20260501-3005830,2026-05-01T21:00:00Z,21,4,27.6,101.78,zone3,117.6
PWR-20260501-4005830,2026-05-01T21:00:00Z,21,4,27.6,1297.26,zone4,1369.08
PWR-20260501-1005831,2026-05-01T22:00:00Z,22,4,26.9,326.28,zone1,360.3
PWR-20260501-2005831,2026-05-01T22:00:00Z,22,4,26.9,127.47,zone2,174.63
PWR-20260501-3005831,2026-05-01T22:00:00Z,22,4,26.9,82.94,zone3,106.64
PWR-20260501-4005831,2026-05-01T22:00:00Z,22,4,26.9,1363.83,zone4,1459.55
PWR-20260501-1005832,2026-05-01T23:00:00Z,23,4,23.9,300.19,zone1,332.41
PWR-20260501-2005832,2026-05-01T23:00:00Z,23,4,23.9,58.18,zone2,67.72
PWR-20260501-3005832,2026-05-01T23:00:00Z,23,4,23.9,112.8,zone3,99.81
PWR-20260501-4005832,2026-05-01T23:00:00Z,23,4,23.9,1164.77,zone4,1196.34
PWR-20260502-1005833,2026-05-02T00:00:00Z,0,5,23.2,152.23,zone1,161.42
PWR-20260502-2005833,2026-05-02T00:00:00Z,0,5,23.2,104.58,zone2,79.12
PWR-20260502-3005833,2026-05-02T00:00:00Z,0,5,23.2,99.45,zone3,108.39
PWR-20260502-4005833,2026-05-02T00:00:00Z,0,5,23.2,867.34,zone4,968.54
PWR-20260502-1005834,2026-05-02T01:00:00Z,1,5,22.9,193.18,zone1,218.42
PWR-20260502-2005834,2026-05-02T01:00:00Z,1,5,22.9,51.5,zone2,66.64
PWR-20260502-3005834,2026-05-02T01:00:00Z,1,5,22.9,100.32,zone3,134.3
PWR-20260502-4005834,2026-05-02T01:00:00Z,1,5,22.9,1056.4,zone4,1153.95
PWR-20260502-1005835,2026-05-02T02:00:00Z,2,5,20.5,199.78,zone1,203.37
PWR-20260502-2005835,2026-05-02T02:00:00Z,2,5,20.5,55.78,zone2,60.56
PWR-20260502-3005835,2026-05-02T02:00:00Z,2,5,20.5,136.19,zone3,135.54
PWR-20260502-4005835,2026-05-02T02:00:00Z,2,5,20.5,937.36,zone4,969.92
PWR-20260502-1005836,2026-05-02T03:00:00Z,3,5,24.2,228.35,zone1,217.03
PWR-20260502-2005836,2026-05-02T03:00:00Z,3,5,24.2,63.93,zone2,119.34
PWR-20260502-3005836,2026-05-02T03:00:00Z,3,5,24.2,107.36,zone3,110.55
PWR-20260502-4005836,2026-05-02T03:00:00Z,3,5,24.2,1063.82,zone4,1111.53
PWR-20260502-1005837,2026-05-02T04:00:00Z,4,5,24.3,152.4,zone1,149.33
PWR-20260502-2005837,2026-05-02T04:00:00Z,4,5,24.3,72.23,zone2,94.31
PWR-20260502-3005837,2026-05-02T04:00:00Z,4,5,24.3,88.93,zone3,145.73
PWR-20260502-4005837,2026-05-02T04:00:00Z,4,5,24.3,853.47,zone4,869.47
PWR-20260502-1005838,2026-05-02T05:00:00Z,5,5,21.3,298.37,zone1,340.56
PWR-20260502-2005838,2026-05-02T05:00:00Z,5,5,21.3,70.75,zone2,65.91
PWR-20260502-3005838,2026-05-02T05:00:00Z,5,5,21.3,88.51,zone3,96.53
PWR-20260502-4005838,2026-05-02T05:00:00Z,5,5,21.3,816.01,zone4,843.75
PWR-20260502-1005839,2026-05-02T06:00:00Z,6,5,22.4,349.6,zone1,360.16
PWR-20260502-2005839,2026-05-02T06:00:00Z,6,5,22.4,52.98,zone2,127.51
PWR-20260502-3005839,2026-05-02T06:00:00Z,6,5,22.4,95.13,zone3,133.54
PWR-20260502-4005839,2026-05-02T06:00:00Z,6,5,22.4,1144.62,zone4,1167.39
PWR-20260502-1005840,2026-05-02T07:00:00Z,7,5,24.6,308.04,zone1,347.6
PWR-20260502-2005840,2026-05-02T07:00:00Z,7,5,24.6,67.77,zone2,83.36
PWR-20260502-3005840,2026-05-02T07:00:00Z,7,5,24.6,125.84,zone3,157.83
PWR-20260502-4005840,2026-05-02T07:00:00Z,7,5,24.6,881.66,zone4,941.32
PWR-20260502-1005841,2026-05-02T08:00:00Z,8,5,30.3,429.83,zone1,427.81
PWR-20260502-2005841,2026-05-02T08:00:00Z,8,5,30.3,83.2,zone2,103.85
PWR-20260502-3005841,2026-05-02T08:00:00Z,8,5,30.3,124.1,zone3,78.18
PWR-20260502-4005841,2026-05-02T08:00:00Z,8,5,30.3,932.78,zone4,1014.56
PWR-20260502-1005842,2026-05-02T09:00:00Z,9,5,30.0,213.45,zone1,230.73
PWR-20260502-2005842,2026-05-02T09:00:00Z,9,5,30.0,74.82,zone2,109.91
PWR-20260502-3005842,2026-05-02T09:00:00Z,9,5,30.0,104.98,zone3,109.86
PWR-20260502-4005842,2026-05-02T09:00:00Z,9,5,30.0,890.88,zone4,926.37
PWR-20260502-1005843,2026-05-02T10:00:00Z,10,5,33.0,190.61,zone1,248.94
PWR-20260502-2005843,2026-05-02T10:00:00Z,10,5,33.0,82.66,zone2,77.18
PWR-20260502-3005843,2026-05-02T10:00:00Z,10,5,33.0,168.96,zone3,160.82
PWR-20260502-4005843,2026-05-02T10:00:00Z,10,5,33.0,1087.37,zone4,1140.09
PWR-20260502-1005844,2026-05-02T11:00:00Z,11,5,35.5,230.49,zone1,185.74
PWR-20260502-2005844,2026-05-02T11:00:00Z,11,5,35.5,25.27,zone2,63.5
PWR-20260502-3005844,2026-05-02T11:00:00Z,11,5,35.5,175.91,zone3,144.09
PWR-20260502-4005844,2026-05-02T11:00:00Z,11,5,35.5,1020.55,zone4,1084.1
PWR-20260502-1005845,2026-05-02T12:00:00Z,12,5,35.3,233.72,zone1,280.92
PWR-20260502-2005845,2026-05-02T12:00:00Z,12,5,35.3,74.56,zone2,100.78
PWR-20260502-3005845,2026-05-02T12:00:00Z,12,5,35.3,155.3,zone3,205.71
PWR-20260502-4005845,2026-05-02T12:00:00Z,12,5,35.3,823.8,zone4,874.72
PWR-20260502-1005846,2026-05-02T13:00:00Z,13,5,32.3,232.1,zone1,236.97
PWR-20260502-2005846,2026-05-02T13:00:00Z,13,5,32.3,101.17,zone2,101.73
PWR-20260502-3005846,2026-05-02T13:00:00Z,13,5,32.3,176.37,zone3,172.94
PWR-20260502-4005846,2026-05-02T13:00:00Z,13,5,32.3,921.54,zone4,1018.16
PWR-20260502-1005847,2026-05-02T14:00:00Z,14,5,34.6,189.09,zone1,201.19
PWR-20260502-2005847,2026-05-02T14:00:00Z,14,5,34.6,43.99,zone2,45.05
PWR-20260502-3005847,2026-05-02T14:00:00Z,14,5,34.6,201.47,zone3,193.16
PWR-20260502-4005847,2026-05-02T14:00:00Z,14,5,34.6,770.36,zone4,817.32
PWR-20260502-1005848,2026-05-02T15:00:00Z,15,5,30.1,257.09,zone1,231.93
PWR-20260502-2005848,2026-05-02T15:00:00Z,15,5,30.1,90.26,zone2,103.73
PWR-20260502-3005848,2026-05-02T15:00:00Z,15,5,30.1,97.09,zone3,92.13
PWR-20260502-4005848,2026-05-02T15:00:00Z,15,5,30.1,1001.57,zone4,1056.98
PWR-20260502-1005849,2026-05-02T16:00:00Z,16,5,30.1,276.56,zone1,280.1
PWR-20260502-2005849,2026-05-02T16:00:00Z,16,5,30.1,86.44,zone2,65.71
PWR-20260502-3005849,2026-05-02T16:00:00Z,16,5,30.1,76.39,zone3,106.74
PWR-20260502-4005849,2026-05-02T16:00:00Z,16,5,30.1,841.63,zone4,937.16
PWR-20260502-1005850,2026-05-02T17:00:00Z,17,5,29.8,205.58,zone1,234.64
PWR-20260502-2005850,2026-05-02T17:00:00Z,17,5,29.8,106.6,zone2,101.23
PWR-20260502-3005850,2026-05-02T17:00:00Z,17,5,29.8,149.64,zone3,134.94
PWR-20260502-4005850,2026-05-02T17:00:00Z,17,5,29.8,1076.22,zone4,1118.37
PWR-20260502-1005851,2026-05-02T18:00:00Z,18,5,27.6,364.15,zone1,369.25
PWR-20260502-2005851,2026-05-02T18:00:00Z,18,5,27.6,108.48,zone2,104.74
PWR-20260502-3005851,2026-05-02T18:00:00Z,18,5,27.6,129.61,zone3,91.6
PWR-20260502-4005851,2026-05-02T18:00:00Z,18,5,27.6,914.82,zone4,954.05
PWR-20260502-1005852,2026-05-02T19:00:00Z,19,5,20.3,337.64,zone1,341.08
PWR-20260502-2005852,2026-05-02T19:00:00Z,19,5,20.3,69.92,zone2,105.4
PWR-20260502-3005852,2026-05-02T19:00:00Z,19,5,20.3,111.9,zone3,118.03
PWR-20260502-4005852,2026-05-02T19:00:00Z,19,5,20.3,803.83,zone4,861.78
PWR-20260502-1005853,2026-05-02T20:00:00Z,20,5,26.7,285.18,zone1,308.89
PWR-20260502-2005853,2026-05-02T20:00:00Z,20,5,26.7,124.53,zone2,112.69
PWR-20260502-3005853,2026-05-02T20:00:00Z,20,5,26.7,98.19,zone3,81.38
PWR-20260502-4005853,2026-05-02T20:00:00Z,20,5,26.7,953.3,zone4,1005.05
PWR-20260502-1005854,2026-05-02T21:00:00Z,21,5,27.2,327.11,zone1,347.99
PWR-20260502-2005854,2026-05-02T21:00:00Z,21,5,27.2,105.55,zone2,126.82
PWR-20260502-3005854,2026-05-02T21:00:00Z,21,5,27.2,129.34,zone3,128.81
PWR-20260502-4005854,2026-05-02T21:00:00Z,21,5,27.2,1072.03,zone4,1116.5
PWR-20260502-1005855,2026-05-02T22:00:00Z,22,5,27.8,256.28,zone1,272.15
PWR-20260502-2005855,2026-05-02T22:00:00Z,22,5,27.8,131.89,zone2,142.56
PWR-20260502-3005855,2026-05-02T22:00:00Z,22,5,27.8,85.88,zone3,136.65
PWR-20260502-4005855,2026-05-02T22:00:00Z,22,5,27.8,993.72,zone4,986.36
PWR-20260502-1005856,2026-05-02T23:00:00Z,23,5,27.3,355.37,zone1,367.9
PWR-20260502-2005856,2026-05-02T23:00:00Z,23,5,27.3,79.71,zone2,60.32
PWR-20260502-3005856,2026-05-02T23:00:00Z,23,5,27.3,116.86,zone3,143.56
PWR-20260502-4005856,2026-05-02T23:00:00Z,23,5,27.3,1100.98,zone4,1123.49
PWR-20260503-1005857,2026-05-03T00:00:00Z,0,6,23.3,183.55,zone1,193.36
PWR-20260503-2005857,2026-05-03T00:00:00Z,0,6,23.3,79.97,zone2,62.95
PWR-20260503-3005857,2026-05-03T00:00:00Z,0,6,23.3,157.54,zone3,164.37
PWR-20260503-4005857,2026-05-03T00:00:00Z,0,6,23.3,887.45,zone4,917.51
PWR-20260503-1005858,2026-05-03T01:00:00Z,1,6,21.5,212.04,zone1,215.86
PWR-20260503-2005858,2026-05-03T01:00:00Z,1,6,21.5,90.74,zone2,92.1
PWR-20260503-3005858,2026-05-03T01:00:00Z,1,6,21.5,98.09,zone3,123.64
PWR-20260503-4005858,2026-05-03T01:00:00Z,1,6,21.5,804.53,zone4,831.45
PWR-20260503-1005859,2026-05-03T02:00:00Z,2,6,27.1,174.16,zone1,209.68
PWR-20260503-2005859,2026-05-03T02:00:00Z,2,6,27.1,49.35,zone2,63.45
PWR-20260503-3005859,2026-05-03T02:00:00Z,2,6,27.1,97.22,zone3,127.08
PWR-20260503-4005859,2026-05-03T02:00:00Z,2,6,27.1,877.24,zone4,947.35
PWR-20260503-1005860,2026-05-03T03:00:00Z,3,6,27.5,222.91,zone1,266.91
PWR-20260503-2005860,2026-05-03T03:00:00Z,3,6,27.5,105.74,zone2,89.37
PWR-20260503-3005860,2026-05-03T03:00:00Z,3,6,27.5,101.93,zone3,104.83
PWR-20260503-4005860,2026-05-03T03:00:00Z,3,6,27.5,948.57,zone4,1055.63
PWR-20260503-1005861,2026-05-03T04:00:00Z,4,6,27.1,167.53,zone1,192.76
PWR-20260503-2005861,2026-05-03T04:00:00Z,4,6,27.1,36.79,zone2,44.18
PWR-20260503-3005861,2026-05-03T04:00:00Z,4,6,27.1,157.38,zone3,144.99
PWR-20260503-4005861,2026-05-03T04:00:00Z,4,6,27.1,774.86,zone4,826.48
PWR-20260503-1005862,2026-05-03T05:00:00Z,5,6,23.7,374.24,zone1,340.96
PWR-20260503-2005862,2026-05-03T05:00:00Z,5,6,23.7,93.26,zone2,79.08
PWR-20260503-3005862,2026-05-03T05:00:00Z,5,6,23.7,108.45,zone3,110.5
PWR-20260503-4005862,2026-05-03T05:00:00Z,5,6,23.7,995.09,zone4,1027.28
PWR-20260503-1005863,2026-05-03T06:00:00Z,6,6,22.6,267.26,zone1,313.12
PWR-20260503-2005863,2026-05-03T06:00:00Z,6,6,22.6,84.15,zone2,113.5
PWR-20260503-3005863,2026-05-03T06:00:00Z,6,6,22.6,97.97,zone3,73.46
PWR-20260503-4005863,2026-05-03T06:00:00Z,6,6,22.6,955.79,zone4,1012.13
PWR-20260503-1005864,2026-05-03T07:00:00Z,7,6,24.3,303.63,zone1,292.69
PWR-20260503-2005864,2026-05-03T07:00:00Z,7,6,24.3,31.59,zone2,80.24
PWR-20260503-3005864,2026-05-03T07:00:00Z,7,6,24.3,98.82,zone3,101.9
PWR-20260503-4005864,2026-05-03T07:00:00Z,7,6,24.3,880.1,zone4,944.01
PWR-20260503-1005865,2026-05-03T08:00:00Z,8,6,34.9,358.13,zone1,414.91
PWR-20260503-2005865,2026-05-03T08:00:00Z,8,6,34.9,34.91,zone2,68.62
PWR-20260503-3005865,2026-05-03T08:00:00Z,8,6,34.9,202.87,zone3,228.05
PWR-20260503-4005865,2026-05-03T08:00:00Z,8,6,34.9,990.68,zone4,1045.46
PWR-20260503-1005866,2026-05-03T09:00:00Z,9,6,31.4,258.23,zone1,267.99
PWR-20260503-2005866,2026-05-03T09:00:00Z,9,6,31.4,53.65,zone2,26.06
PWR-20260503-3005866,2026-05-03T09:00:00Z,9,6,31.4,118.75,zone3,139.29
PWR-20260503-4005866,2026-05-03T09:00:00Z,9,6,31.4,1167.28,zone4,1166.02
PWR-20260503-1005867,2026-05-03T10:00:00Z,10,6,34.7,288.25,zone1,299.41
PWR-20260503-2005867,2026-05-03T10:00:00Z,10,6,34.7,54.03,zone2,65.7
PWR-20260503-3005867,2026-05-03T10:00:00Z,10,6,34.7,154.37,zone3,203.68
PWR-20260503-4005867,2026-05-03T10:00:00Z,10,6,34.7,880.79,zone4,912.87
PWR-20260503-1005868,2026-05-03T11:00:00Z,11,6,30.3,278.08,zone1,236.11
PWR-20260503-2005868,2026-05-03T11:00:00Z,11,6,30.3,64.59,zone2,34.3
PWR-20260503-3005868,2026-05-03T11:00:00Z,11,6,30.3,131.69,zone3,128.21
PWR-20260503-4005868,2026-05-03T11:00:00Z,11,6,30.3,1115.11,zone4,1144.53
PWR-20260503-1005869,2026-05-03T12:00:00Z,12,6,32.9,280.75,zone1,254.06
PWR-20260503-2005869,2026-05-03T12:00:00Z,12,6,32.9,47.37,zone2,77.64
PWR-20260503-3005869,2026-05-03T12:00:00Z,12,6,32.9,157.56,zone3,173.04
PWR-20260503-4005869,2026-05-03T12:00:00Z,12,6,32.9,949.78,zone4,993.23
PWR-20260503-1005870,2026-05-03T13:00:00Z,13,6,29.2,136.24,zone1,176.45
PWR-20260503-2005870,2026-05-03T13:00:00Z,13,6,29.2,36.05,zone2,70.17
PWR-20260503-3005870,2026-05-03T13:00:00Z,13,6,29.2,142.85,zone3,143.44
PWR-20260503-4005870,2026-05-03T13:00:00Z,13,6,29.2,1104.34,zone4,1123.14
PWR-20260503-1005871,2026-05-03T14:00:00Z,14,6,29.7,190.79,zone1,185.6
PWR-20260503-2005871,2026-05-03T14:00:00Z,14,6,29.7,92.64,zone2,113.34
PWR-20260503-3005871,2026-05-03T14:00:00Z,14,6,29.7,73.21,zone3,106.93
PWR-20260503-4005871,2026-05-03T14:00:00Z,14,6,29.7,1008.53,zone4,1059.74
PWR-20260503-1005872,2026-05-03T15:00:00Z,15,6,32.8,247.16,zone1,222.42
PWR-20260503-2005872,2026-05-03T15:00:00Z,15,6,32.8,92.29,zone2,58.02
PWR-20260503-3005872,2026-05-03T15:00:00Z,15,6,32.8,215.22,zone3,211.36
PWR-20260503-4005872,2026-05-03T15:00:00Z,15,6,32.8,991.11,zone4,1043.04
PWR-20260503-1005873,2026-05-03T16:00:00Z,16,6,33.0,249.78,zone1,263.2
PWR-20260503-2005873,2026-05-03T16:00:00Z,16,6,33.0,33.77,zone2,28.32
PWR-20260503-3005873,2026-05-03T16:00:00Z,16,6,33.0,230.14,zone3,223.18
PWR-20260503-4005873,2026-05-03T16:00:00Z,16,6,33.0,855.25,zone4,891.09
PWR-20260503-1005874,2026-05-03T17:00:00Z,17,6,35.5,302.74,zone1,294.31
PWR-20260503-2005874,2026-05-03T17:00:00Z,17,6,35.5,55.22,zone2,72.88
PWR-20260503-3005874,2026-05-03T17:00:00Z,17,6,35.5,201.62,zone3,187.05
PWR-20260503-4005874,2026-05-03T17:00:00Z,17,6,35.5,1074.48,zone4,1111.94
PWR-20260503-1005875,2026-05-03T18:00:00Z,18,6,20.0,291.46,zone1,313.4
PWR-20260503-2005875,2026-05-03T18:00:00Z,18,6,20.0,135.15,zone2,149.69
PWR-20260503-3005875,2026-05-03T18:00:00Z,18,6,20.0,93.87,zone3,116.21
PWR-20260503-4005875,2026-05-03T18:00:00Z,18,6,20.0,991.56,zone4,1059.89
PWR-20260503-1005876,2026-05-03T19:00:00Z,19,6,23.5,359.65,zone1,411.22
PWR-20260503-2005876,2026-05-03T19:00:00Z,19,6,23.5,124.96,zone2,168.22
PWR-20260503-3005876,2026-05-03T19:00:00Z,19,6,23.5,90.88,zone3,92.66
PWR-20260503-4005876,2026-05-03T19:00:00Z,19,6,23.5,1054.48,zone4,1115.99
PWR-20260503-1005877,2026-05-03T20:00:00Z,20,6,27.7,342.16,zone1,379.9
PWR-20260503-2005877,2026-05-03T20:00:00Z,20,6,27.7,133.31,zone2,134.74
PWR-20260503-3005877,2026-05-03T20:00:00Z,20,6,27.7,106.62,zone3,82.77
PWR-20260503-4005877,2026-05-03T20:00:00Z,20,6,27.7,1110.58,zone4,1182.59
PWR-20260503-1005878,2026-05-03T21:00:00Z,21,6,22.9,308.11,zone1,376.6
PWR-20260503-2005878,2026-05-03T21:00:00Z,21,6,22.9,142.89,zone2,158.86
PWR-20260503-3005878,2026-05-03T21:00:00Z,21,6,22.9,109.84,zone3,127.24
PWR-20260503-4005878,2026-05-03T21:00:00Z,21,6,22.9,937.78,zone4,955.19
PWR-20260503-1005879,2026-05-03T22:00:00Z,22,6,20.1,303.35,zone1,290.79
PWR-20260503-2005879,2026-05-03T22:00:00Z,22,6,20.1,156.56,zone2,178.34
PWR-20260503-3005879,2026-05-03T22:00:00Z,22,6,20.1,94.3,zone3,90.71
PWR-20260503-4005879,2026-05-03T22:00:00Z,22,6,20.1,1029.71,zone4,1100.36
PWR-20260503-1005880,2026-05-03T23:00:00Z,23,6,27.3,254.78,zone1,246.7
PWR-20260503-2005880,2026-05-03T23:00:00Z,23,6,27.3,90.68,zone2,85.58
PWR-20260503-3005880,2026-05-03T23:00:00Z,23,6,27.3,83.65,zone3,83.38
PWR-20260503-4005880,2026-05-03T23:00:00Z,23,6,27.3,1073.77,zone4,1134.2
PWR-20260504-1005881,2026-05-04T00:00:00Z,0,0,27.3,200.03,zone1,223.89
PWR-20260504-2005881,2026-05-04T00:00:00Z,0,0,27.3,82.67,zone2,76.58
PWR-20260504-3005881,2026-05-04T00:00:00Z,0,0,27.3,106.06,zone3,122.39
PWR-20260504-4005881,2026-05-04T00:00:00Z,0,0,27.3,1452.54,zone4,1491.37
PWR-20260504-1005882,2026-05-04T01:00:00Z,1,0,21.3,188.26,zone1,196.33
PWR-20260504-2005882,2026-05-04T01:00:00Z,1,0,21.3,28.92,zone2,92.3
